Open,Close,High,Low,Date
142.64,139.53,142.74,139.53,09/30/21
139.93,139.57,140.22,138.33,10/01/21
139.39,138.87,140.4,137.605,10/04/21
138.87,139.3,140.52,138.72,10/05/21
138.81,141.23,141.255,138.62,10/06/21
142.06,142.32,143.02,141.75,10/07/21
142.24,141.7,142.62,141.05,10/08/21
142.45,142.2,142.77,141.775,10/11/21
142.6,142.05,143.04,141.7,10/12/21
142.34,142.41,142.73,141.025,10/13/21
142.92,144.04,144.31,142.81,10/14/21
144.49,144.44,144.87,143.675,10/15/21
143.64,142.35,143.67,142.095,10/18/21
139.07,140.73,140.82,138.8,10/19/21
140.11,141.3,141.96,139.85,10/20/21
140.67,139.39,141.16,139.18,10/21/21
139.39,140.83,141.01,139.32,10/22/21
140.32,140.92,140.92,139.08,10/25/21
141.39,142.78,143.18,141.26,10/26/21
143.47,141.77,143.68,141.7,10/27/21
141.66,142.75,142.88,141.66,10/28/21
142.3,142.98,143.48,142.05,10/29/21
142.97,142.65,143.8,142.5,11/01/21
142.66,144.08,144.575,142.295,11/02/21
144.09,144.97,145.11,143.53,11/03/21
142.85,145.29,145.385,142.335,11/04/21
145.47,146.02,146.37,144.8,11/05/21
145.89,144.97,146.09,144.03,11/08/21
144.91,145.4,145.8,144.59,11/09/21
145.59,146.84,147.31,145.59,11/10/21
146.92,146.4,146.95,146.21,11/11/21
146.73,146.57,147.08,145.98,11/12/21
147.04,147.43,147.75,146.47,11/15/21
147.39,147.19,148.59,147.01,11/16/21
146.98,147.1,147.78,146.42,11/17/21
147.12,147.12,148.07,146.52,11/18/21
147.73,146.84,148.23,146.79,11/19/21
146.86,147.74,148.935,146.83,11/22/21
147.84,149.44,149.5,147.67,11/23/21
148.77,148.68,148.85,147.68,11/24/21
148.52,147.54,149.7,147.33,11/26/21
147.76,149.05,149.66,146.87,11/29/21
147.81,144.59,148.53,144.12,11/30/21
145.19,146.36,147.87,145.095,12/01/21
146.69,147.27,148.46,146.69,12/02/21
147.95,149.88,150.0,147.659,12/03/21
150.27,152.17,152.385,150.27,12/06/21
152.02,151.75,152.58,151.3,12/07/21
151.66,152.28,152.645,150.28,12/08/21
152.2,153.32,154.19,151.61,12/09/21
153.94,155.39,155.8,153.44,12/10/21
155.2,157.69,158.33,154.91,12/13/21
157.88,158.25,158.6284,156.66,12/14/21
157.83,158.91,159.64,157.69,12/15/21
158.73,161.09,161.32,158.43,12/16/21
160.66,157.52,161.7,157.31,12/17/21
156.76,157.84,158.46,156.568,12/20/21
157.59,157.76,158.15,156.79,12/21/21
157.79,159.31,159.58,157.285,12/22/21
159.55,160.1,160.91,159.44,12/23/21
160.67,161.94,161.99,160.61,12/27/21
161.95,162.87,163.38,161.95,12/28/21
163.19,164.19,164.98,163.08,12/29/21
164.54,162.79,164.58,162.61,12/30/21
163.04,163.56,163.73,162.46,12/31/21
161.89,162.89,162.94,159.89,01/03/22
162.18,163.47,164.3898,162.18,01/04/22
163.6,164.2,165.305,163.4,01/05/22
164.34,162.83,165.2,162.615,01/06/22
163.17,162.7,163.525,161.95,01/07/22
162.5,160.5,163.12,160.17,01/10/22
160.15,158.66,160.15,156.91,01/11/22
158.15,159.03,159.36,157.83,01/12/22
159.16,158.36,159.45,157.7819,01/13/22
158.2,159.8,160.49,157.5675,01/14/22
158.53,156.79,158.53,156.05,01/18/22
158.43,161.99,164.19,157.9,01/19/22
160.45,161.96,164.33,160.18,01/20/22
163.04,162.6,165.35,162.1,01/21/22
163.53,161.33,164.11,158.72,01/24/22
160.45,159.57,161.27,157.885,01/25/22
157.47,158.03,159.57,156.38,01/26/22
159.4,159.14,161.345,158.595,01/27/22
158.61,160.58,160.94,157.3301,01/28/22
159.49,160.45,160.65,158.87,01/31/22
160.62,159.7,161.25,157.74,02/01/22
159.93,162.54,162.82,159.475,02/02/22
162.3,164.14,164.98,161.62,02/03/22
163.05,161.51,164.465,161.43,02/04/22
161.85,160.33,162.265,159.68,02/07/22
161.17,159.96,161.26,159.65,02/08/22
160.33,159.56,160.635,159.28,02/09/22
159.15,157.14,159.5,156.6513,02/10/22
158.45,156.14,158.5798,155.59,02/11/22
155.82,156.7,157.06,153.3589,02/14/22
157.77,156.82,159.3,156.11,02/15/22
156.76,157.98,158.78,156.28,02/16/22
158.29,159.9,160.375,157.35,02/17/22
160.05,159.89,161.0487,158.82,02/18/22
160.38,157.92,160.88,156.66,02/22/22
158.43,155.99,158.56,155.61,02/23/22
155.46,151.74,155.98,150.56,02/24/22
152.31,158.24,158.94,152.27,02/25/22
156.3,155.84,157.19,153.83,02/28/22
154.58,153.22,155.39,152.345,03/01/22
152.96,153.72,155.08,152.6,03/02/22
154.47,154.36,155.86,153.9466,03/03/22
153.07,155.1,155.345,152.55,03/04/22
154.7,152.86,154.7,151.135,03/07/22
152.03,146.78,152.95,146.6,03/08/22
149.11,148.79,150.47,147.81,03/09/22
147.46,144.94,148.27,143.94,03/10/22
145.69,143.21,146.15,143.0363,03/11/22
144.24,145.12,146.04,143.355,03/14/22
147.19,150.33,150.5268,146.89,03/15/22
150.74,149.75,151.785,148.04,03/16/22
149.97,150.24,150.47,148.52,03/17/22
149.97,150.03,150.87,148.24,03/18/22
